quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Deployability,configurat,configuration,notebook`` without any further configuration,MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=notebook%60%60%20without%20any%20further%20configuration
Deployability,configurat,configuration,Slightly more configuration is necessary to ``spark-submit`` a Hail script:,MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=Slightly%20more%20configuration%20is%20necessary%20to%20%60%60spark-submit%60%60%20a%20Hail%20script%3A
Modifiability,config,configuration,notebook`` without any further configuration,MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=notebook%60%60%20without%20any%20further%20configuration
Modifiability,config,configuration,Slightly more configuration is necessary to ``spark-submit`` a Hail script:,MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=Slightly%20more%20configuration%20is%20necessary%20to%20%60%60spark-submit%60%60%20a%20Hail%20script%3A
Usability,simpl,simpler,"If you are using Google Dataproc, please see `these simpler instructions <dataproc",MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=If%20you%20are%20using%20Google%20Dataproc%2C%20please%20see%20%60these%20simpler%20instructions%20%3Cdataproc
Usability,simpl,simpler,are using Azure HDInsight please see `these simpler instructions <azure,MatchSource.DOCS,hail/python/hail/docs/install/other-cluster.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/other-cluster.rst#:~:text=are%20using%20Azure%20HDInsight%20please%20see%20%60these%20simpler%20instructions%20%3Cazure
Deployability,install,install,pip install ipython,MatchSource.DOCS,hail/python/hail/docs/install/try.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/try.rst#:~:text=pip%20install%20ipython
Energy Efficiency,power,powered,"We recommend using IPython, a super-powered Python terminal:",MatchSource.DOCS,hail/python/hail/docs/install/try.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/install/try.rst#:~:text=We%20recommend%20using%20IPython%2C%20a%20super-powered%20Python%20terminal%3A
Deployability,pipeline,pipelines,2 may necessitate re-writing pipelines and files,MatchSource.DOCS,hail/python/hail/docs/linalg/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/linalg/index.rst#:~:text=2%20may%20necessitate%20re-writing%20pipelines%20and%20files
Integrability,interface,interface,**File formats and interface for numeric matrices are experimental**,MatchSource.DOCS,hail/python/hail/docs/linalg/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/linalg/index.rst#:~:text=%2A%2AFile%20formats%20and%20interface%20for%20numeric%20matrices%20are%20experimental%2A%2A
Performance,perform,performance,"general-purpose, genetics-specific, and high-performance native file formats",MatchSource.DOCS,hail/python/hail/docs/methods/impex.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/methods/impex.rst#:~:text=general-purpose%2C%20genetics-specific%2C%20and%20high-performance%20native%20file%20formats
Modifiability,inherit,inherited,"the idea of alleles ""inherited identically by descent""",MatchSource.DOCS,hail/python/hail/docs/methods/relatedness.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/methods/relatedness.rst#:~:text=the%20idea%20of%20alleles%20%22inherited%20identically%20by%20descent%22
Modifiability,inherit,inherited,distinct individuals are inherited identically by descent if both alleles were,MatchSource.DOCS,hail/python/hail/docs/methods/relatedness.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/methods/relatedness.rst#:~:text=distinct%20individuals%20are%20inherited%20identically%20by%20descent%20if%20both%20alleles%20were
Modifiability,inherit,inherited,"inherited by the same ""recent,"" common ancestor",MatchSource.DOCS,hail/python/hail/docs/methods/relatedness.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/methods/relatedness.rst#:~:text=inherited%20by%20the%20same%20%22recent%2C%22%20common%20ancestor
Modifiability,inherit,inherited,alleles at a randomly chosen locus were inherited identically by descent,MatchSource.DOCS,hail/python/hail/docs/methods/relatedness.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/methods/relatedness.rst#:~:text=alleles%20at%20a%20randomly%20chosen%20locus%20were%20inherited%20identically%20by%20descent
Integrability,interface,interface,"As much as possible, we try to mimic the numpy array interface",MatchSource.DOCS,hail/python/hail/docs/nd/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/nd/index.rst#:~:text=As%20much%20as%20possible%2C%20we%20try%20to%20mimic%20the%20numpy%20array%20interface
Integrability,wrap,wrapped,Notice that ``3`` and ``2`` are not wrapped in constructor functions like,MatchSource.DOCS,hail/python/hail/docs/overview/expressions.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/expressions.rst#:~:text=Notice%20that%20%60%603%60%60%20and%20%60%602%60%60%20are%20not%20wrapped%20in%20constructor%20functions%20like
Integrability,depend,depending,"or_error`, depending on what you want to happen if none",MatchSource.DOCS,hail/python/hail/docs/overview/expressions.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/expressions.rst#:~:text=or_error%60%2C%20depending%20on%20what%20you%20want%20to%20happen%20if%20none
Security,access,accessed,expression's type can also be accessed with :meth:`,MatchSource.DOCS,hail/python/hail/docs/overview/expressions.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/expressions.rst#:~:text=expression%27s%20type%20can%20also%20be%20accessed%20with%20%3Ameth%3A%60
Security,expose,exposed,In addition to the methods exposed on each :class:`,MatchSource.DOCS,hail/python/hail/docs/overview/expressions.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/expressions.rst#:~:text=In%20addition%20to%20the%20methods%20exposed%20on%20each%20%3Aclass%3A%60
Deployability,update,update,MatrixTable` has four methods to add new fields or update existing fields:,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=MatrixTable%60%20has%20four%20methods%20to%20add%20new%20fields%20or%20update%20existing%20fields%3A
Deployability,update,update,"For example, to update the",MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=For%20example%2C%20to%20update%20the
Energy Efficiency,efficient,efficiently,this data far more efficiently and exposes natural interfaces for computing on,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=this%20data%20far%20more%20efficiently%20and%20exposes%20natural%20interfaces%20for%20computing%20on
Energy Efficiency,efficient,efficient,computations together is far more efficient by traversing the dataset only once,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=computations%20together%20is%20far%20more%20efficient%20by%20traversing%20the%20dataset%20only%20once
Integrability,interface,interfaces,this data far more efficiently and exposes natural interfaces for computing on,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=this%20data%20far%20more%20efficiently%20and%20exposes%20natural%20interfaces%20for%20computing%20on
Performance,perform,performing,union_cols` joins matrix tables together by performing an,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=union_cols%60%20joins%20matrix%20tables%20together%20by%20performing%20an
Performance,perform,performs,union_rows` performs an inner join on,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=union_rows%60%20performs%20an%20inner%20join%20on
Performance,perform,performed,"If the keys are compatible, joins can then be performed using Python's bracket",MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=If%20the%20keys%20are%20compatible%2C%20joins%20can%20then%20be%20performed%20using%20Python%27s%20bracket
Security,expose,exposes,this data far more efficiently and exposes natural interfaces for computing on,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=this%20data%20far%20more%20efficiently%20and%20exposes%20natural%20interfaces%20for%20computing%20on
Security,access,accessed,The key structs can be accessed with,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=The%20key%20structs%20can%20be%20accessed%20with
Security,expose,exposed,"All fields (row, column, global, entry) are top-level and exposed as attributes",MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=All%20fields%20%28row%2C%20column%2C%20global%2C%20entry%29%20are%20top-level%20and%20exposed%20as%20attributes
Security,access,access,The former access pattern does not work with field names with,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=The%20former%20access%20pattern%20does%20not%20work%20with%20field%20names%20with
Security,access,accessing,"reference (useful for accessing nested fields), as well as keyword arguments",MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=reference%20%28useful%20for%20accessing%20nested%20fields%29%2C%20as%20well%20as%20keyword%20arguments
Usability,simpl,simplest,The simplest example is adding a new global field `foo` that just contains the constant,MatchSource.DOCS,hail/python/hail/docs/overview/matrix_table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/matrix_table.rst#:~:text=The%20simplest%20example%20is%20adding%20a%20new%20global%20field%20%60foo%60%20that%20just%20contains%20the%20constant
Availability,down,downstream,"table to the first `n` rows, causing downstream operations to run much more",MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=table%20to%20the%20first%20%60n%60%20rows%2C%20causing%20downstream%20operations%20to%20run%20much%20more
Deployability,update,update,annotate` to add new row fields or update the values of,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=annotate%60%20to%20add%20new%20row%20fields%20or%20update%20the%20values%20of
Deployability,pipeline,pipelines,head` method is helpful for testing pipelines,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=head%60%20method%20is%20helpful%20for%20testing%20pipelines
Modifiability,variab,variable,We recommend `ht` as a variable name for,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=We%20recommend%20%60ht%60%20as%20a%20variable%20name%20for
Performance,load,load,"The most common use case is to load data from a TSV or CSV file, which can be",MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=The%20most%20common%20use%20case%20is%20to%20load%20data%20from%20a%20TSV%20or%20CSV%20file%2C%20which%20can%20be
Performance,perform,perform,We can annotate the left table with this expression to perform a left join:,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=We%20can%20annotate%20the%20left%20table%20with%20this%20expression%20to%20perform%20a%20left%20join%3A
Security,access,accessed,This means that the row field `ID` can be accessed,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=This%20means%20that%20the%20row%20field%20%60ID%60%20can%20be%20accessed
Security,access,accessed,"global field `G`, then it could be accessed by either ``ht",MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=global%20field%20%60G%60%2C%20then%20it%20could%20be%20accessed%20by%20either%20%60%60ht
Security,access,accessing,Be aware that accessing,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=Be%20aware%20that%20accessing
Security,access,accessed,accessed using Python's get attribute or get item notation:,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=accessed%20using%20Python%27s%20get%20attribute%20or%20get%20item%20notation%3A
Security,access,accessed,The types themselves can be accessed using the fields,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=The%20types%20themselves%20can%20be%20accessed%20using%20the%20fields
Security,access,accessed,"dtype``), and the full row and global types can be accessed with",MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=dtype%60%60%29%2C%20and%20the%20full%20row%20and%20global%20types%20can%20be%20accessed%20with
Security,access,accessed,key can be accessed with :attr:`,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=key%20can%20be%20accessed%20with%20%3Aattr%3A%60
Testability,test,testing,head` method is helpful for testing pipelines,MatchSource.DOCS,hail/python/hail/docs/overview/table.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/overview/table.rst#:~:text=head%60%20method%20is%20helpful%20for%20testing%20pipelines
Availability,error,error,an error will be thrown by the Hail VDS combiner),MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=an%20error%20will%20be%20thrown%20by%20the%20Hail%20VDS%20combiner%29
Deployability,pipeline,pipelines,pipelines need to interrogate properties of the component tables,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=pipelines%20need%20to%20interrogate%20properties%20of%20the%20component%20tables
Deployability,pipeline,pipelines,These pipelines should explicitly extract and,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=These%20pipelines%20should%20explicitly%20extract%20and
Deployability,pipeline,pipelines,Many pipelines require variant and reference data together,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=Many%20pipelines%20require%20variant%20and%20reference%20data%20together
Integrability,interface,interfaces,"Although pieces of the interfaces are similar, they should not",MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=Although%20pieces%20of%20the%20interfaces%20are%20similar%2C%20they%20should%20not
Integrability,depend,depending,"``) or reference, depending on the",MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=%60%60%29%20or%20reference%2C%20depending%20on%20the
Performance,scalab,scalable,"""scalable variant call representation"", or SVCR",MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=%22scalable%20variant%20call%20representation%22%2C%20or%20SVCR
Performance,scalab,scalable,"Like the project VCF (multi-sample VCF) representation, the scalable variant",MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=Like%20the%20project%20VCF%20%28multi-sample%20VCF%29%20representation%2C%20the%20scalable%20variant
Performance,scalab,scalable,The scalable variant call representation is **sparse**,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=The%20scalable%20variant%20call%20representation%20is%20%2A%2Asparse%2A%2A
Performance,scalab,scalable,The scalable variant call representation uses **local alleles**,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=The%20scalable%20variant%20call%20representation%20uses%20%2A%2Alocal%20alleles%2A%2A
Safety,avoid,avoid,"To avoid this superlinear scaling, the SVCR renames these",MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=To%20avoid%20this%20superlinear%20scaling%2C%20the%20SVCR%20renames%20these
Testability,test,tests,Examples might include singleton analysis or burden tests,MatchSource.DOCS,hail/python/hail/docs/vds/index.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/vds/index.rst#:~:text=Examples%20might%20include%20singleton%20analysis%20or%20burden%20tests
Integrability,interface,interface,well as other parts of Hail and the interface is subject to,MatchSource.DOCS,hail/python/hail/docs/_templates/experimental.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/experimental.rst#:~:text=well%20as%20other%20parts%20of%20Hail%20and%20the%20interface%20is%20subject%20to
Testability,test,tested,It may not be tested as,MatchSource.DOCS,hail/python/hail/docs/_templates/experimental.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/experimental.rst#:~:text=It%20may%20not%20be%20tested%20as
Availability,checkpoint,checkpoint,Do not write or checkpoint to a path that is already an input source for the query,MatchSource.DOCS,hail/python/hail/docs/_templates/write_warning.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/write_warning.rst#:~:text=Do%20not%20write%20or%20checkpoint%20to%20a%20path%20that%20is%20already%20an%20input%20source%20for%20the%20query
Safety,predict,prediction,'Gene damage prediction (all disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28all%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (all Mendelian disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28all%20Mendelian%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (Mendelian AD disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28Mendelian%20AD%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (Mendelian AR disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28Mendelian%20AR%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (all PID disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28all%20PID%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (PID AD disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28PID%20AD%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (PID AR disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28PID%20AR%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (all cancer disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28all%20cancer%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (cancer recessive disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28cancer%20recessive%20disease-causing%20genes%29%27%3A%20str
Safety,predict,prediction,'Gene damage prediction (cancer dominant disease-causing genes)': str,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/dbNSFP_genes.rst#:~:text=%27Gene%20damage%20prediction%20%28cancer%20dominant%20disease-causing%20genes%29%27%3A%20str
Performance,load,loadings,'loadings': array<float64>,MatchSource.DOCS,hail/python/hail/docs/datasets/schemas/gnomad_pca_variant_loadings.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/datasets/schemas/gnomad_pca_variant_loadings.rst#:~:text=%27loadings%27%3A%20array%3Cfloat64%3E
Modifiability,inherit,inherited-members,:no-inherited-members:,MatchSource.DOCS,hail/python/hail/docs/_templates/_autosummary/class.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/_autosummary/class.rst#:~:text=%3Ano-inherited-members%3A
Modifiability,inherit,inherited-members,:inherited-members:,MatchSource.DOCS,hail/python/hail/docs/_templates/_autosummary/class2.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/_autosummary/class2.rst#:~:text=%3Ainherited-members%3A
Usability,undo,undoc-members,:no-undoc-members:,MatchSource.DOCS,hail/python/hail/docs/_templates/_autosummary/class2.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hail/docs/_templates/_autosummary/class2.rst#:~:text=%3Ano-undoc-members%3A
Availability,failure,failure,"- Allowed values are `running`, `complete`, `success`, `failure`, `cancelled`, `open`, `closed`",MatchSource.DOCS,hail/python/hailtop/batch/docs/advanced_search_help.rst,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/hail/python/hailtop/batch/docs/advanced_search_help.rst#:~:text=-%20Allowed%20values%20are%20%60running%60%2C%20%60complete%60%2C%20%60success%60%2C%20%60failure%60%2C%20%60cancelled%60%2C%20%60open%60%2C%20%60closed%60
